id,from_node,to_node,distance,spend_tm
501552,455,1053,25777,31
501553,455,1054,15308,19
501554,455,1055,17535,22
501555,455,1056,32989,40
501556,455,1057,55722,67
501557,455,1058,19323,24
501558,455,1059,11725,15
501559,455,1060,20868,26
501560,455,1061,24072,29
501561,455,1062,56273,68
501562,455,1063,24760,30
501563,455,1064,9759,12
501564,455,1065,15924,20
501565,455,1066,14046,17
501566,455,1067,10474,13
501567,455,1068,37979,46
501568,455,1069,43662,53
501569,455,1070,64613,78
501570,455,1071,33216,40
501571,455,1072,28938,35
501572,455,1073,12993,16
501573,455,1074,44663,54
501574,455,1075,22441,27
501575,455,1076,49978,60
501576,455,1077,16966,21
501577,455,1078,16581,20
501578,455,1079,45408,55
501579,455,1080,33081,40
501580,455,1081,22668,28
501581,455,1082,18267,22
501582,455,1083,49791,60
501583,455,1084,10586,13
501584,455,1085,8350,11
501585,455,1086,13960,17
501586,455,1087,25464,31
501587,455,1088,58305,70
501588,455,1089,43933,53
501589,455,1090,28295,34
501590,455,1091,9927,12
501591,455,1092,18250,22
501592,455,1093,31903,39
501593,455,1094,33974,41
501594,455,1095,45535,55
501595,455,1096,16123,20
501596,455,1097,20378,25
501597,455,1098,37058,45
501598,455,1099,19468,24
501599,455,1100,29276,36
502600,456,1001,47219,57
502601,456,1002,36668,45
502602,456,1003,46399,56
502603,456,1004,19649,24
502604,456,1005,22544,28
502605,456,1006,16827,21
502606,456,1007,47144,57
502607,456,1008,24336,30
502608,456,1009,33307,40
502609,456,1010,53588,65
502610,456,1011,19459,24
502611,456,1012,20870,26
502612,456,1013,13397,17
502613,456,1014,14546,18
502614,456,1015,20487,25
502615,456,1016,24381,30
502616,456,1017,24645,30
502617,456,1018,14780,18
502618,456,1019,41693,51
502619,456,1020,64367,78
502620,456,1021,25925,32
502621,456,1022,12756,16
502622,456,1023,12679,16
502623,456,1024,19358,24
502624,456,1025,45346,55
502625,456,1026,43827,53
502626,456,1027,15680,19
502627,456,1028,31297,38
502628,456,1029,65431,79
502629,456,1030,21450,26
502630,456,1031,27163,33
502631,456,1032,18926,23
502632,456,1033,32208,39
502633,456,1034,13522,17
502634,456,1035,48337,59
502635,456,1036,16718,21
502636,456,1037,18801,23
502637,456,1038,24377,30
502638,456,1039,39923,48
502639,456,1040,28208,34
502640,456,1041,29397,36
502641,456,1042,33914,41
502642,456,1043,19987,24
502643,456,1044,29322,36
502644,456,1045,50516,61
502645,456,1046,27673,34
502646,456,1047,57486,69
502647,456,1048,12785,16
502648,456,1049,29457,36
502649,456,1050,51557,62
502650,456,1051,49196,60
502651,456,1052,27150,33
502652,456,1053,27128,33
502653,456,1054,16658,20
502654,456,1055,16187,20
502655,456,1056,34340,42
502656,456,1057,54330,66
502657,456,1058,20720,25
502658,456,1059,13122,16
502659,456,1060,19474,24
502660,456,1061,22725,28
502661,456,1062,54883,66
502662,456,1063,23365,29
502663,456,1064,8363,11
502664,456,1065,17321,21
502665,456,1066,15443,19
502666,456,1067,9125,11
502667,456,1068,36589,44
502668,456,1069,42269,51
502669,456,1070,63222,76
502670,456,1071,31824,39
502671,456,1072,27589,34
502672,456,1073,14344,18
502673,456,1074,46018,56
502674,456,1075,23792,29
502675,456,1076,48586,59
502676,456,1077,18363,23
502677,456,1078,17979,22
502678,456,1079,44015,53
502679,456,1080,31688,39
502680,456,1081,23518,29
502681,456,1082,19619,24
502682,456,1083,51145,62
502683,456,1084,9191,12
502684,456,1085,9700,12
502685,456,1086,12612,16
502686,456,1087,24071,29
502687,456,1088,56914,69
502688,456,1089,45288,55
502689,456,1090,26902,33
502690,456,1091,11276,14
502691,456,1092,19647,24
502692,456,1093,33253,40
502693,456,1094,32581,40
502694,456,1095,44143,53
502695,456,1096,14774,18
502696,456,1097,21729,27
502697,456,1098,35667,43
502698,456,1099,20866,26
502699,456,1100,30629,37
503700,457,1001,19004,23
503701,457,1002,28484,35
503702,457,1003,12151,15
503703,457,1004,27236,33
503704,457,1005,20116,25
503705,457,1006,37646,46
503706,457,1007,38972,47
503707,457,1008,18650,23
503708,457,1009,25124,31
503709,457,1010,45408,55
503710,457,1011,53751,65
503711,457,1012,27059,33
503712,457,1013,29284,36
503713,457,1014,28126,34
503714,457,1015,42013,51
503715,457,1016,58671,71
503716,457,1017,32880,40
503717,457,1018,49079,59
503718,457,1019,14648,18
503719,457,1020,30142,37
503720,457,1021,16730,21
503721,457,1022,42607,52
503722,457,1023,36473,44
503723,457,1024,23309,28
503724,457,1025,18007,22
503725,457,1026,9579,12
503726,457,1027,49969,60
503727,457,1028,18004,22
503728,457,1029,31206,38
503729,457,1030,36794,45
503730,457,1031,50792,61
503731,457,1032,23751,29
503732,457,1033,25154,31
503733,457,1034,47814,58
503734,457,1035,22638,28
503735,457,1036,39754,48
503736,457,1037,23874,29
503737,457,1038,18285,22
503738,457,1039,31739,39
503739,457,1040,14752,18
503740,457,1041,50696,61
503741,457,1042,13567,17
503742,457,1043,22689,28
503743,457,1044,13336,17
503744,457,1045,42333,51
503745,457,1046,35914,44
503746,457,1047,23252,28
503747,457,1048,47085,57
503748,457,1049,23036,28
503749,457,1050,17323,21
503750,457,1051,14959,18
503751,457,1052,15510,19
503752,457,1053,38148,46
503753,457,1054,39354,48
503754,457,1055,39216,48
503755,457,1056,46286,56
503756,457,1057,20084,25
503757,457,1058,55016,67
503758,457,1059,47413,57
503759,457,1060,23190,28
503760,457,1061,47006,57
503761,457,1062,20649,25
503762,457,1063,19307,24
503763,457,1064,34322,42
503764,457,1065,51615,62
503765,457,1066,49734,60
503766,457,1067,33928,41
503767,457,1068,24946,30
503768,457,1069,8060,10
503769,457,1070,28993,35
503770,457,1071,10830,13
503771,457,1072,35821,43
503772,457,1073,34636,42
503773,457,1074,37841,46
503774,457,1075,47068,57
503775,457,1076,14341,18
503776,457,1077,52656,64
503777,457,1078,52276,63
503778,457,1079,19285,24
503779,457,1080,10970,14
503780,457,1081,21380,26
503781,457,1082,31461,38
503782,457,1083,42963,52
503783,457,1084,33487,41
503784,457,1085,41228,50
503785,457,1086,38908,47
503786,457,1087,18584,23
503787,457,1088,22679,28
503788,457,1089,37111,45
503789,457,1090,15756,19
503790,457,1091,42146,51
503791,457,1092,53945,65
503792,457,1093,53404,65
503793,457,1094,10073,13
503794,457,1095,9897,12
503795,457,1096,28799,35
503796,457,1097,31778,39
503797,457,1098,16251,20
503798,457,1099,55166,67
503799,457,1100,28286,34
504800,458,1001,17091,21
504801,458,1002,26572,32
504802,458,1003,12576,16
504803,458,1004,28449,35
504804,458,1005,21329,26
504805,458,1006,38858,47
504806,458,1007,37059,45
504807,458,1008,20562,25
504808,458,1009,23211,28
504809,458,1010,43496,53
504810,458,1011,54963,66
504811,458,1012,28970,35
504812,458,1013,30496,37
504813,458,1014,29338,36
504814,458,1015,43224,52
504815,458,1016,59883,72
504816,458,1017,34791,42
504817,458,1018,50290,61
504818,458,1019,16560,20
504819,458,1020,28928,35
504820,458,1021,17942,22
504821,458,1022,43818,53
504822,458,1023,37685,46
504823,458,1024,24522,30
504824,458,1025,16094,20
504825,458,1026,9477,12
504826,458,1027,51180,62
504827,458,1028,19916,24
504828,458,1029,29992,36
504829,458,1030,38005,46
504830,458,1031,52004,63
504831,458,1032,24963,30
504832,458,1033,26366,32
504833,458,1034,49025,59
504834,458,1035,24550,30
504835,458,1036,40966,50
504836,458,1037,25086,31
504837,458,1038,19498,24
504838,458,1039,29826,36
504839,458,1040,15654,19
504840,458,1041,51908,63
504841,458,1042,11655,14
504842,458,1043,23901,29
504843,458,1044,14548,18
504844,458,1045,40421,49
504845,458,1046,37825,46
504846,458,1047,22039,27
504847,458,1048,48296,58
504848,458,1049,24948,30
504849,458,1050,16110,20
504850,458,1051,13746,17
504851,458,1052,16723,21
504852,458,1053,39360,48
504853,458,1054,40566,49
504854,458,1055,40428,49
504855,458,1056,47498,57
504856,458,1057,18872,23
504857,458,1058,56228,68
504858,458,1059,48624,59
504859,458,1060,24403,30
504860,458,1061,48218,58
504861,458,1062,19436,24
504862,458,1063,20519,25
504863,458,1064,35534,43
504864,458,1065,52826,64
504865,458,1066,50945,62
504866,458,1067,35140,43
504867,458,1068,23033,28
504868,458,1069,9972,12
504869,458,1070,27780,34
504870,458,1071,12042,15
504871,458,1072,37732,46
504872,458,1073,35848,44
504873,458,1074,35929,44
504874,458,1075,48280,58
504875,458,1076,13129,16
504876,458,1077,53868,65
504877,458,1078,53488,65
504878,458,1079,21197,26
504879,458,1080,12182,15
504880,458,1081,22593,28
504881,458,1082,32673,40
504882,458,1083,41051,50
504883,458,1084,34699,42
504884,458,1085,42440,51
504885,458,1086,40120,49
504886,458,1087,19796,24
504887,458,1088,21465,26
504888,458,1089,35198,43
504889,458,1090,16969,21
504890,458,1091,43357,53
504891,458,1092,55157,67
504892,458,1093,54616,66
504893,458,1094,11286,14
504894,458,1095,8685,11
504895,458,1096,30010,37
504896,458,1097,32990,40
504897,458,1098,14338,18
504898,458,1099,56378,68
504899,458,1100,29499,36
505900,459,1001,46619,56
505901,459,1002,56099,68
505902,459,1003,37077,45
505903,459,1004,39055,47
505904,459,1005,36451,44
505905,459,1006,36221,44
505906,459,1007,66588,80
505907,459,1008,17362,21
505908,459,1009,52738,64
505909,459,1010,73023,88
505910,459,1011,30271,37
505911,459,1012,11509,14
505912,459,1013,20403,25
505913,459,1014,29586,36
505914,459,1015,17093,21
505915,459,1016,38395,47
505916,459,1017,7978,10
505917,459,1018,24158,29
505918,459,1019,32362,39
505919,459,1020,55070,67
505920,459,1021,38555,47
505921,459,1022,17686,22
505922,459,1023,32070,39
505923,459,1024,30612,37
505924,459,1025,45622,55
505925,459,1026,34505,42
505926,459,1027,30349,37
505927,459,1028,21954,27
505928,459,1029,56133,68
505929,459,1030,11874,15
505930,459,1031,46554,56
505931,459,1032,20197,25
505932,459,1033,51627,62
505933,459,1034,25294,31
505934,459,1035,39005,47
505935,459,1036,36109,44
505936,459,1037,21153,26
505937,459,1038,31969,39
505938,459,1039,59353,72
505939,459,1040,42365,51
505940,459,1041,48790,59
505941,459,1042,41181,50
505942,459,1043,19204,24
505943,459,1044,31265,38
505944,459,1045,69948,84
505945,459,1046,8305,10
505946,459,1047,48180,58
505947,459,1048,22164,27
505948,459,1049,20107,25
505949,459,1050,42250,51
505950,459,1051,39885,48
505951,459,1052,30543,37
505952,459,1053,46531,56
505953,459,1054,36050,44
505954,459,1055,14296,18
505955,459,1056,53742,65
505956,459,1057,45010,55
505957,459,1058,30096,37
505958,459,1059,26221,32
505959,459,1060,33811,41
505960,459,1061,22087,27
505961,459,1062,45577,55
505962,459,1063,20663,25
505963,459,1064,20442,25
505964,459,1065,26749,33
505965,459,1066,27969,34
505966,459,1067,18656,23
505967,459,1068,52561,64
505968,459,1069,32946,40
505969,459,1070,53920,65
505970,459,1071,34294,42
505971,459,1072,15154,19
505972,459,1073,33737,41
505973,459,1074,65457,79
505974,459,1075,43182,52
505975,459,1076,39267,48
505976,459,1077,28577,35
505977,459,1078,27356,33
505978,459,1079,34682,42
505979,459,1080,29695,36
505980,459,1081,42933,52
505981,459,1082,39020,47
505982,459,1083,70578,85
505983,459,1084,28128,34
505984,459,1085,29083,35
505985,459,1086,15162,19
505986,459,1087,40731,49
505987,459,1088,47605,58
505988,459,1089,64726,78
505989,459,1090,33633,41
505990,459,1091,30660,37
505991,459,1092,29025,35
505992,459,1093,52647,64
505993,459,1094,32316,39
505994,459,1095,34823,42
505995,459,1096,13007,16
505996,459,1097,41133,50
505997,459,1098,43865,53
505998,459,1099,30246,37
505999,459,1100,50044,61
507000,460,1001,12600,16
507001,460,1002,18258,22
507002,460,1003,23316,28
507003,460,1004,27611,34
507004,460,1005,20493,25
507005,460,1006,38016,46
507006,460,1007,26310,32
507007,460,1008,31291,38
507008,460,1009,13971,17
507009,460,1010,32750,40
507010,460,1011,54112,65
507011,460,1012,39695,48
507012,460,1013,29651,36
507013,460,1014,28497,35
507014,460,1015,42369,51
507015,460,1016,59033,71
507016,460,1017,45512,55
507017,460,1018,49437,60
507018,460,1019,27297,33
507019,460,1020,29749,36
507020,460,1021,17109,21
507021,460,1022,42966,52
507022,460,1023,36841,45
507023,460,1024,23683,29
507024,460,1025,10725,13
507025,460,1026,20217,25
507026,460,1027,50331,61
507027,460,1028,30648,37
507028,460,1029,30813,37
507029,460,1030,42321,51
507030,460,1031,51161,62
507031,460,1032,28454,35
507032,460,1033,25535,31
507033,460,1034,48175,58
507034,460,1035,35287,43
507035,460,1036,40123,49
507036,460,1037,27499,33
507037,460,1038,18661,23
507038,460,1039,22093,27
507039,460,1040,14823,18
507040,460,1041,51066,62
507041,460,1042,9115,11
507042,460,1043,29447,36
507043,460,1044,17397,21
507044,460,1045,30243,37
507045,460,1046,48543,59
507046,460,1047,22864,28
507047,460,1048,47442,57
507048,460,1049,35677,43
507049,460,1050,16935,21
507050,460,1051,14572,18
507051,460,1052,18118,22
507052,460,1053,38521,47
507053,460,1054,39723,48
507054,460,1055,39575,48
507055,460,1056,46660,56
507056,460,1057,28696,35
507057,460,1058,55376,67
507058,460,1059,47774,58
507059,460,1060,23565,29
507060,460,1061,47360,57
507061,460,1062,20261,25
507062,460,1063,27991,34
507063,460,1064,34687,42
507064,460,1065,51975,63
507065,460,1066,50095,61
507066,460,1067,34292,42
507067,460,1068,12286,15
507068,460,1069,20712,25
507069,460,1070,28602,35
507070,460,1071,14370,18
507071,460,1072,48455,59
507072,460,1073,35006,43
507073,460,1074,25181,31
507074,460,1075,47437,57
507075,460,1076,21559,26
507076,460,1077,53017,64
507077,460,1078,52635,64
507078,460,1079,31933,39
507079,460,1080,18967,23
507080,460,1081,21759,27
507081,460,1082,31834,39
507082,460,1083,30306,37
507083,460,1084,33855,41
507084,460,1085,41594,50
507085,460,1086,39269,48
507086,460,1087,18963,23
507087,460,1088,22291,27
507088,460,1089,24451,30
507089,460,1090,16134,20
507090,460,1091,42511,52
507091,460,1092,54304,66
507092,460,1093,53774,65
507093,460,1094,16348,20
507094,460,1095,18031,22
507095,460,1096,35639,43
507096,460,1097,32152,39
507097,460,1098,7361,9
507098,460,1099,55523,67
507099,460,1100,28665,35
508100,461,1001,31922,39
508101,461,1002,16884,21
508102,461,1003,31105,38
508103,461,1004,8532,11
508104,461,1005,11141,14
508105,461,1006,18662,23
508106,461,1007,27357,33
508107,461,1008,30211,37
508108,461,1009,13759,17
508109,461,1010,33804,41
508110,461,1011,34745,42
508111,461,1012,38608,47
508112,461,1013,27162,33
508113,461,1014,17990,22
508114,461,1015,40261,49
508115,461,1016,39668,48
508116,461,1017,44420,54
508117,461,1018,30065,37
508118,461,1019,26400,32
508119,461,1020,49069,59
508120,461,1021,10632,13
508121,461,1022,32530,40
508122,461,1023,17486,21
508123,461,1024,16970,21
508124,461,1025,30049,37
508125,461,1026,28532,35
508126,461,1027,30966,38
508127,461,1028,29573,36
508128,461,1029,50134,61
508129,461,1030,41224,50
508130,461,1031,31805,39
508131,461,1032,27373,33
508132,461,1033,12425,15
508133,461,1034,28808,35
508134,461,1035,34219,42
508135,461,1036,20768,25
508136,461,1037,26418,32
508137,461,1038,15620,19
508138,461,1039,20139,25
508139,461,1040,12914,16
508140,461,1041,31712,39
508141,461,1042,18619,23
508142,461,1043,28366,35
508143,461,1044,16329,20
508144,461,1045,30731,37
508145,461,1046,47447,57
508146,461,1047,42190,51
508147,461,1048,32083,39
508148,461,1049,34598,42
508149,461,1050,36261,44
508150,461,1051,33900,41
508151,461,1052,17048,21
508152,461,1053,19173,24
508153,461,1054,20368,25
508154,461,1055,35961,44
508155,461,1056,27311,33
508156,461,1057,39035,47
508157,461,1058,36006,44
508158,461,1059,28409,35
508159,461,1060,13775,17
508160,461,1061,42497,51
508161,461,1062,39586,48
508162,461,1063,26913,33
508163,461,1064,27117,33
508164,461,1065,32607,40
508165,461,1066,30729,37
508166,461,1067,28901,35
508167,461,1068,21292,26
508168,461,1069,26975,33
508169,461,1070,47925,58
508170,461,1071,16531,20
508171,461,1072,47365,57
508172,461,1073,15652,19
508173,461,1074,26232,32
508174,461,1075,28081,34
508175,461,1076,33291,40
508176,461,1077,33649,41
508177,461,1078,33264,40
508178,461,1079,30865,38
508179,461,1080,17899,22
508180,461,1081,5982,8
508181,461,1082,12486,15
508182,461,1083,31360,38
508183,461,1084,19440,24
508184,461,1085,22234,27
508185,461,1086,32387,39
508186,461,1087,8778,11
508187,461,1088,41618,50
508188,461,1089,25502,31
508189,461,1090,13960,17
508190,461,1091,23151,28
508191,461,1092,34932,42
508192,461,1093,34420,42
508193,461,1094,17288,21
508194,461,1095,28848,35
508195,461,1096,34550,42
508196,461,1097,12804,16
508197,461,1098,20371,25
508198,461,1099,36151,44
508199,461,1100,10847,14
509200,462,1001,46128,56
509201,462,1002,55609,67
509202,462,1003,39347,48
509203,462,1004,38567,47
509204,462,1005,35963,44
509205,462,1006,35734,43
509206,462,1007,66097,80
509207,462,1008,17258,21
509208,462,1009,52248,63
509209,462,1010,72533,88
509210,462,1011,29787,36
509211,462,1012,13783,17
509212,462,1013,19917,24
509213,462,1014,29099,35
509214,462,1015,14817,18
509215,462,1016,37910,46
509216,462,1017,10253,13
509217,462,1018,21883,27
509218,462,1019,34633,42
509219,462,1020,57338,69
509220,462,1021,38066,46
509221,462,1022,15411,19
509222,462,1023,31583,38
509223,462,1024,30124,37
509224,462,1025,45131,55
509225,462,1026,36775,45
509226,462,1027,29865,36
509227,462,1028,24226,30
509228,462,1029,58401,71
509229,462,1030,9598,12
509230,462,1031,46068,56
509231,462,1032,19711,24
509232,462,1033,51138,62
509233,462,1034,24809,30
509234,462,1035,41276,50
509235,462,1036,35622,43
509236,462,1037,20666,25
509237,462,1038,31481,38
509238,462,1039,58863,71
509239,462,1040,41876,51
509240,462,1041,48304,58
509241,462,1042,40692,49
509242,462,1043,18718,23
509243,462,1044,30777,37
509244,462,1045,69458,84
509245,462,1046,8789,11
509246,462,1047,50448,61
509247,462,1048,19889,24
509248,462,1049,22380,27
509249,462,1050,44519,54
509250,462,1051,42154,51
509251,462,1052,30054,37
509252,462,1053,46043,56
509253,462,1054,35563,43
509254,462,1055,12020,15
509255,462,1056,53254,64
509256,462,1057,47280,57
509257,462,1058,27820,34
509258,462,1059,25737,31
509259,462,1060,33323,40
509260,462,1061,19810,24
509261,462,1062,47845,58
509262,462,1063,20176,25
509263,462,1064,19957,24
509264,462,1065,26264,32
509265,462,1066,27484,33
509266,462,1067,18171,22
509267,462,1068,52070,63
509268,462,1069,35216,43
509269,462,1070,56189,68
509270,462,1071,33806,41
509271,462,1072,17428,21
509272,462,1073,33251,40
509273,462,1074,64966,78
509274,462,1075,42696,52
509275,462,1076,41537,50
509276,462,1077,28093,34
509277,462,1078,25080,31
509278,462,1079,36954,45
509279,462,1080,29207,36
509280,462,1081,42444,51
509281,462,1082,38533,47
509282,462,1083,70088,85
509283,462,1084,27642,34
509284,462,1085,28597,35
509285,462,1086,14677,18
509286,462,1087,40242,49
509287,462,1088,49874,60
509288,462,1089,64235,78
509289,462,1090,33145,40
509290,462,1091,30174,37
509291,462,1092,26749,33
509292,462,1093,52160,63
509293,462,1094,31827,39
509294,462,1095,37093,45
509295,462,1096,12521,16
509296,462,1097,40645,49
509297,462,1098,43375,53
509298,462,1099,27970,34
509299,462,1100,49556,60
510300,463,1001,51648,62
510301,463,1002,61124,74
510302,463,1003,35179,43
510303,463,1004,44074,53
510304,463,1005,41471,50
510305,463,1006,41237,50
510306,463,1007,71617,86
510307,463,1008,22378,27
510308,463,1009,57764,70
510309,463,1010,78049,94
510310,463,1011,35282,43
510311,463,1012,13966,17
510312,463,1013,25417,31
510313,463,1014,34603,42
510314,463,1015,19006,23
510315,463,1016,43407,53
510316,463,1017,8142,10
510317,463,1018,26070,32
510318,463,1019,30462,37
510319,463,1020,53177,64
510320,463,1021,43576,53
510321,463,1022,20024,25
510322,463,1023,37085,45
510323,463,1024,35630,43
510324,463,1025,50649,61
510325,463,1026,33474,41
510326,463,1027,35361,43
510327,463,1028,23027,28
510328,463,1029,54241,66
510329,463,1030,13786,17
510330,463,1031,51569,62
510331,463,1032,25213,31
510332,463,1033,56650,68
510333,463,1034,30305,37
510334,463,1035,37104,45
510335,463,1036,41124,50
510336,463,1037,26169,32
510337,463,1038,36988,45
510338,463,1039,64378,78
510339,463,1040,47388,57
510340,463,1041,53806,65
510341,463,1042,46205,56
510342,463,1043,24220,30
510343,463,1044,36286,44
510344,463,1045,74974,90
510345,463,1046,5751,7
510346,463,1047,46285,56
510347,463,1048,24077,29
510348,463,1049,18202,22
510349,463,1050,41248,50
510350,463,1051,39453,48
510351,463,1052,35562,43
510352,463,1053,51549,62
510353,463,1054,41065,50
510354,463,1055,16593,20
510355,463,1056,58760,71
510356,463,1057,43112,52
510357,463,1058,32683,40
510358,463,1059,31233,38
510359,463,1060,38830,47
510360,463,1061,24002,29
510361,463,1062,43682,53
510362,463,1063,25679,31
510363,463,1064,25456,31
510364,463,1065,31760,39
510365,463,1066,32980,40
510366,463,1067,23669,29
510367,463,1068,57588,70
510368,463,1069,32978,40
510369,463,1070,52027,63
510370,463,1071,39316,48
510371,463,1072,13245,16
510372,463,1073,38754,47
510373,463,1074,70484,85
510374,463,1075,48198,58
510375,463,1076,37370,45
510376,463,1077,33588,41
510377,463,1078,29267,36
510378,463,1079,32781,40
510379,463,1080,34716,42
510380,463,1081,47954,58
510381,463,1082,44038,53
510382,463,1083,75604,91
510383,463,1084,33143,40
510384,463,1085,34097,41
510385,463,1086,20173,25
510386,463,1087,45752,55
510387,463,1088,45710,55
510388,463,1089,69753,84
510389,463,1090,38654,47
510390,463,1091,35674,43
510391,463,1092,30937,38
510392,463,1093,57663,70
510393,463,1094,37337,45
510394,463,1095,35662,43
510395,463,1096,18020,22
510396,463,1097,46151,56
510397,463,1098,48890,59
510398,463,1099,32159,39
510399,463,1100,55066,67
511400,464,1001,41852,51
511401,464,1002,19409,24
511402,464,1003,41044,50
511403,464,1004,11656,14
511404,464,1005,17196,21
511405,464,1006,14470,18
511406,464,1007,24216,30
511407,464,1008,33329,40
511408,464,1009,23694,29
511409,464,1010,30667,37
511410,464,1011,24783,30
511411,464,1012,41721,51
511412,464,1013,30276,37
511413,464,1014,21109,26
511414,464,1015,43364,53
511415,464,1016,29707,36
511416,464,1017,47529,58
511417,464,1018,32399,39
511418,464,1019,36343,44
511419,464,1020,58997,71
511420,464,1021,20575,25
511421,464,1022,35637,43
511422,464,1023,18616,23
511423,464,1024,20092,25
511424,464,1025,39980,48
511425,464,1026,38472,47
511426,464,1027,21006,26
511427,464,1028,32694,40
511428,464,1029,60062,73
511429,464,1030,44329,54
511430,464,1031,21852,27
511431,464,1032,30490,37
511432,464,1033,12144,15
511433,464,1034,25364,31
511434,464,1035,42988,52
511435,464,1036,14578,18
511436,464,1037,29536,36
511437,464,1038,19031,23
511438,464,1039,17005,21
511439,464,1040,22854,28
511440,464,1041,21759,27
511441,464,1042,28557,35
511442,464,1043,31483,38
511443,464,1044,23974,29
511444,464,1045,27596,34
511445,464,1046,50553,61
511446,464,1047,52122,63
511447,464,1048,35188,43
511448,464,1049,37716,46
511449,464,1050,46193,56
511450,464,1051,43835,53
511451,464,1052,21804,27
511452,464,1053,9225,12
511453,464,1054,14638,18
511454,464,1055,39068,47
511455,464,1056,17362,21
511456,464,1057,48974,59
511457,464,1058,26043,32
511458,464,1059,24439,30
511459,464,1060,16898,21
511460,464,1061,45598,55
511461,464,1062,49518,60
511462,464,1063,30032,37
511463,464,1064,30229,37
511464,464,1065,23906,29
511465,464,1066,22691,28
511466,464,1067,32013,39
511467,464,1068,31224,38
511468,464,1069,36915,45
511469,464,1070,57855,70
511470,464,1071,26472,32
511471,464,1072,50475,61
511472,464,1073,16954,21
511473,464,1074,23093,28
511474,464,1075,18128,22
511475,464,1076,43229,52
511476,464,1077,23687,29
511477,464,1078,27489,33
511478,464,1079,38666,47
511479,464,1080,26339,32
511480,464,1081,15925,20
511481,464,1082,11684,15
511482,464,1083,28224,34
511483,464,1084,22556,28
511484,464,1085,21591,26
511485,464,1086,35495,43
511486,464,1087,18720,23
511487,464,1088,51551,62
511488,464,1089,22363,27
511489,464,1090,21554,26
511490,464,1091,20015,25
511491,464,1092,26842,33
511492,464,1093,24468,30
511493,464,1094,27230,33
511494,464,1095,38786,47
511495,464,1096,37662,46
511496,464,1097,9574,12
511497,464,1098,30307,37
511498,464,1099,28353,35
511499,464,1100,9018,11
512500,465,1001,32006,39
512501,465,1002,24600,30
512502,465,1003,31184,38
512503,465,1004,8191,10
512504,465,1005,7327,9
512505,465,1006,18591,23
512506,465,1007,35077,43
512507,465,1008,22505,28
512508,465,1009,21238,26
512509,465,1010,41520,50
512510,465,1011,34680,42
512511,465,1012,30905,38
512512,465,1013,19458,24
512513,465,1014,10283,13
512514,465,1015,32563,40
512515,465,1016,39602,48
512516,465,1017,36719,45
512517,465,1018,30001,37
512518,465,1019,26476,32
512519,465,1020,49154,59
512520,465,1021,10709,13
512521,465,1022,24831,30
512522,465,1023,17416,21
512523,465,1024,9262,12
512524,465,1025,30132,37
512525,465,1026,28611,35
512526,465,1027,30900,38
512527,465,1028,21865,27
512528,465,1029,50218,61
512529,465,1030,33526,41
512530,465,1031,31735,39
512531,465,1032,19668,24
512532,465,1033,20138,25
512533,465,1034,28743,35
512534,465,1035,33120,40
512535,465,1036,20698,25
512536,465,1037,18713,23
512537,465,1038,9159,11
512538,465,1039,27855,34
512539,465,1040,12992,16
512540,465,1041,31641,38
512541,465,1042,18699,23
512542,465,1043,20661,25
512543,465,1044,14106,17
512544,465,1045,38448,47
512545,465,1046,39748,48
512546,465,1047,42272,51
512547,465,1048,28007,34
512548,465,1049,26892,33
512549,465,1050,36343,44
512550,465,1051,33982,41
512551,465,1052,11933,15
512552,465,1053,19100,23
512553,465,1054,20298,25
512554,465,1055,28262,34
512555,465,1056,27238,33
512556,465,1057,39115,47
512557,465,1058,35942,44
512558,465,1059,28343,35
512559,465,1060,6066,8
512560,465,1061,34802,42
512561,465,1062,39669,48
512562,465,1063,19207,24
512563,465,1064,19414,24
512564,465,1065,32542,40
512565,465,1066,30664,37
512566,465,1067,21199,26
512567,465,1068,21375,26
512568,465,1069,27053,33
512569,465,1070,48009,58
512570,465,1071,16608,20
512571,465,1072,39663,48
512572,465,1073,15581,19
512573,465,1074,33950,41
512574,465,1075,28011,34
512575,465,1076,33371,41
512576,465,1077,33584,41
512577,465,1078,33200,40
512578,465,1079,28798,35
512579,465,1080,16471,20
512580,465,1081,11448,14
512581,465,1082,12413,15
512582,465,1083,39077,47
512583,465,1084,14429,18
512584,465,1085,22165,27
512585,465,1086,24687,30
512586,465,1087,9245,12
512587,465,1088,41700,51
512588,465,1089,33220,40
512589,465,1090,11685,15
512590,465,1091,23083,28
512591,465,1092,34869,42
512592,465,1093,34349,42
512593,465,1094,17365,21
512594,465,1095,28927,35
512595,465,1096,26848,33
512596,465,1097,12731,16
512597,465,1098,20452,25
512598,465,1099,36088,44
512599,465,1100,18559,23
513600,466,1001,39591,48
513601,466,1002,24775,30
513602,466,1003,38774,47
513603,466,1004,7804,10
513604,466,1005,14920,18
513605,466,1006,10994,14
513606,466,1007,35249,43
513607,466,1008,22320,27
513608,466,1009,21428,26
513609,466,1010,41695,51
513610,466,1011,27077,33
513611,466,1012,30717,37
513612,466,1013,19271,24
513613,466,1014,10099,13
513614,466,1015,32370,39
513615,466,1016,32000,39
513616,466,1017,36529,44
513617,466,1018,22397,27
513618,466,1019,34068,41
513619,466,1020,56738,69
513620,466,1021,18301,22
513621,466,1022,24639,30
513622,466,1023,9817,12
513623,466,1024,11736,15
513624,466,1025,37718,46
513625,466,1026,36201,44
513626,466,1027,23298,28
